concept_id, concept_name,concept_rename
sports478_295,desert_racing,desert_racing
sports478_296,dirt_track_racing,dirt_track_racing
sports478_297,drag_racing,drag_racing
sports478_298,drifting_(motorsport),drifting_(motorsport)
sports478_299,folkrace,folkrace
sports478_300,formula_racing,formula_racing
sports478_301,kart_racing,kart_racing
sports478_302,monster_truck,monster_truck
sports478_303,mud_bogging,mud_bogging
sports478_304,off-road_racing,off-road_racing
sports478_305,race_of_champions,race_of_champions
sports478_306,rallycross,rallycross
sports478_307,rallying,rallying
sports478_308,short_track_motor_racing,short_track_motor_racing
sports478_309,sports_car_racing,sports_car_racing
sports478_310,sprint_car_racing,sprint_car_racing
sports478_311,street_racing,street_racing
sports478_312,stock_car_racing,stock_car_racing
sports478_313,time_attack,time_attack
sports478_314,tractor_pulling,tractor_pulling
sports478_315,touring_car_racing,touring_car_racing
sports478_316,truck_racing,truck_racing
sports478_317,motorboat_racing,motorboat_racing
sports478_318,f1_powerboat_racing,f1_powerboat_racing
sports478_319,hydroplane_racing,hydroplane_racing
sports478_320,jetsprint,jetsprint
sports478_321,personal_water_craft,personal_water_craft
sports478_322,drag_boat_racing,drag_boat_racing
sports478_323,badminton,badminton
sports478_324,basque_pelota,basque_pelota
sports478_325,frontenis,frontenis
sports478_326,jai_alai,jai_alai
sports478_327,beach_tennis,beach_tennis
sports478_328,lacrosse,lacrosse
sports478_329,women's_lacrosse,women's_lacrosse
sports478_330,padel_tennis,padel_tennis
sports478_331,pickleball,pickleball
sports478_332,racquetball,racquetball
sports478_333,soft_tennis,soft_tennis
sports478_334,team_handball,team_handball
sports478_335,goalball,goalball
sports478_336,tchoukball,tchoukball
sports478_337,beach_handball,beach_handball
sports478_338,hockey,hockey
sports478_339,underwater_hockey,underwater_hockey
sports478_340,ball_hockey,ball_hockey
sports478_341,bandy,bandy
sports478_342,broomball,broomball
sports478_343,field_hockey,field_hockey
sports478_344,indoor_field_hockey,indoor_field_hockey
sports478_345,floorball,floorball
sports478_346,ice_hockey,ice_hockey
sports478_347,ringette,ringette
sports478_348,pond_hockey,pond_hockey
sports478_349,roller_hockey,roller_hockey
sports478_350,inline_hockey,inline_hockey
sports478_351,roller_hockey_(quad),roller_hockey_(quad)
sports478_352,sledge_hockey,sledge_hockey
sports478_353,street_hockey,street_hockey
sports478_354,polo,polo
sports478_355,canoe_polo,canoe_polo
sports478_356,sepak_takraw,sepak_takraw
sports478_357,association_football,association_football
sports478_358,ulama,ulama
sports478_359,paintball,paintball
sports478_360,volleyball,volleyball
sports478_361,beach_volleyball,beach_volleyball
sports478_362,color_guard_(flag_spinning),color_guard_(flag_spinning)
sports478_363,capture_the_flag,capture_the_flag
sports478_364,hide-and-seek,hide-and-seek
sports478_365,kabaddi,kabaddi
sports478_366,ultimate_(sport),ultimate_(sport)
sports478_367,hurling,hurling
sports478_368,basketball,basketball
sports478_369,netball,netball
sports478_370,3x3_(basketball),3x3_(basketball)
sports478_371,streetball,streetball
sports478_372,wheelchair_basketball,wheelchair_basketball
sports478_373,korfball,korfball
sports478_374,slamball,slamball
sports478_375,kickball,kickball
sports478_376,baseball,baseball
sports478_377,cricket,cricket
sports478_378,limited_overs_cricket,limited_overs_cricket
sports478_379,one_day_international,one_day_international
sports478_380,test_cricket,test_cricket
sports478_381,twenty20,twenty20
sports478_382,rounders,rounders
sports478_383,softball,softball
sports478_384,tee_ball,tee_ball
sports478_385,wiffle_ball,wiffle_ball
sports478_386,beach_soccer,beach_soccer
sports478_387,futsal,futsal
sports478_388,indoor_soccer,indoor_soccer
sports478_389,street_football,street_football
sports478_390,australian_rules_football,australian_rules_football
sports478_391,gaelic_football,gaelic_football
sports478_392,gridiron_football,gridiron_football
sports478_393,american_football,american_football
sports478_394,flag_football,flag_football
sports478_395,indoor_american_football,indoor_american_football
sports478_396,canadian_football,canadian_football
sports478_397,arena_football,arena_football
sports478_398,rugby,rugby
sports478_399,rugby_sevens,rugby_sevens
sports478_400,football_tennis,football_tennis
sports478_401,footvolley,footvolley
sports478_402,dodgeball,dodgeball
sports478_403,ga-ga,ga-ga
sports478_404,rundown,rundown
sports478_405,fistball,fistball
sports478_406,jianzi,jianzi
sports478_407,peteca,peteca
sports478_408,valencian_front??,valencian_fronto
sports478_409,fives,fives
sports478_410,valencian_pilota,valencian_pilota
sports478_411,disc_golf,disc_golf
sports478_412,flying_disc_freestyle,flying_disc_freestyle
sports478_413,capoeira,capoeira
sports478_414,fujian_white_crane,fujian_white_crane
sports478_415,karate,karate
sports478_416,kenp??,kenpo
sports478_417,kickboxing,kickboxing
sports478_418,muay_thai,muay_thai
sports478_419,pradal_serey,pradal_serey
sports478_420,savate,savate
sports478_421,shaolin_kung_fu,shaolin_kung_fu
sports478_422,silat,silat
sports478_423,taekwondo,taekwondo
sports478_424,taido,taido
sports478_425,tang_soo_do,tang_soo_do
sports478_426,wing_chun,wing_chun
sports478_427,wing_tsun,wing_tsun
sports478_428,zui_quan,zui_quan
sports478_429,airsoft,airsoft
sports478_430,laser_tag,laser_tag
sports478_431,grappling,grappling
sports478_432,jujutsu,jujutsu
sports478_433,sambo_(martial_art),sambo_(martial_art)
sports478_434,sumo,sumo
sports478_435,dait??-ry??_aiki-j??jutsu,daito-ryu_aiki-jujutsu
sports478_436,aikido,aikido
sports478_437,kenjutsu,kenjutsu
sports478_438,kung_fu_(term),kung_fu_(term)
sports478_439,modern_arnis,modern_arnis
sports478_440,okinawan_kobud??,okinawan_kobudo
sports478_441,wushu_(sport),wushu_(sport)
sports478_442,batt??jutsu,battojutsu
sports478_443,eskrima,eskrima
sports478_444,gatka,gatka
sports478_445,haidong_gumdo,haidong_gumdo
sports478_446,iaid??,iaido
sports478_447,j??d??,jodo
sports478_448,kendo,kendo
sports478_449,sailing,sailing
sports478_450,land_sailing,land_sailing
sports478_451,windsurfing,windsurfing
sports478_452,dinghy_sailing,dinghy_sailing
sports478_453,rowing_(sport),rowing_(sport)
sports478_454,dragon_boat,dragon_boat
sports478_455,fishing,fishing
sports478_456,angling,angling
sports478_457,big-game_fishing,big-game_fishing
sports478_458,casting_(fishing),casting_(fishing)
sports478_459,noodling,noodling
sports478_460,spearfishing,spearfishing
sports478_461,surf_fishing,surf_fishing
sports478_462,rock_fishing,rock_fishing
sports478_463,fly_fishing,fly_fishing
sports478_464,diving,diving
sports478_465,free-diving,free-diving
sports478_466,scuba_diving,scuba_diving
sports478_467,snorkeling,snorkeling
sports478_468,canoeing,canoeing
sports478_469,kayaking,kayaking
sports478_470,creeking,creeking
sports478_471,sea_kayak,sea_kayak
sports478_472,surf_kayaking,surf_kayaking
sports478_473,whitewater_kayaking,whitewater_kayaking
sports478_474,rafting,rafting
sports478_475,gliding,gliding
sports478_476,hang_gliding,hang_gliding
sports478_477,powered_hang_glider,powered_hang_glider
sports478_478,paragliding,paragliding
yfcc609_1,park,park
yfcc609_2,movie,movie
yfcc609_3,playing,playing
yfcc609_4,dancing,dancing
yfcc609_5,birthday,birthday
yfcc609_6,beach,beach
yfcc609_7,snow,snow
yfcc609_8,party,party
yfcc609_9,invaders,invaders
yfcc609_10,clip,clip
yfcc609_11,night,night
yfcc609_12,ride,ride
yfcc609_13,festival,festival
yfcc609_14,water,water
yfcc609_15,christmas,christmas
yfcc609_16,street,street
yfcc609_17,trip,trip
yfcc609_18,baby,baby
yfcc609_19,fireworks,fireworks
yfcc609_20,indoor/house,indoor/house
yfcc609_21,falls,falls
yfcc609_22,river,river
yfcc609_23,lake,lake
yfcc609_24,tour,tour
yfcc609_25,camera,camera
yfcc609_26,game,game
yfcc609_27,fire,fire
yfcc609_28,walking,walking
yfcc609_29,road,road
yfcc609_30,music,music
yfcc609_31,run,run
yfcc609_32,home,home
yfcc609_33,iphone,iphone
yfcc609_34,parade,parade
yfcc609_35,city,city
yfcc609_36,band,band
yfcc609_37,timelapse,timelapse
yfcc609_38,morning,morning
yfcc609_39,fun,fun
yfcc609_40,bridge,bridge
yfcc609_41,bike,bike
yfcc609_42,photo,photo
yfcc609_43,car,car
yfcc609_44,speaking_or_singing,speaking_or_singing
yfcc609_45,cat,cat
yfcc609_46,sunset,sunset
yfcc609_47,rock,rock
yfcc609_48,love,love
yfcc609_49,bay,bay
yfcc609_50,monster,monster
yfcc609_51,wedding,wedding
yfcc609_52,driving,driving
yfcc609_53,action,action
yfcc609_54,sea,sea
yfcc609_55,dog,dog
yfcc609_56,rain,rain
yfcc609_57,art,art
yfcc609_58,march,march
yfcc609_59,museum,museum
yfcc609_60,light,light
yfcc609_61,song,song
yfcc609_62,concert,concert
yfcc609_63,fish,fish
yfcc609_64,island,island
yfcc609_65,ball,ball
yfcc609_66,tree,tree
yfcc609_67,spring,spring
yfcc609_68,eating,eating
yfcc609_69,team,team
yfcc609_70,nest,nest
yfcc609_71,storm,storm
yfcc609_72,air,air
yfcc609_73,ice,ice
yfcc609_74,trail,trail
yfcc609_75,tokyo,tokyo
yfcc609_76,garden,garden
yfcc609_77,london,london
yfcc609_78,summer,summer
yfcc609_79,tower,tower
yfcc609_80,station,station
yfcc609_81,geyser,geyser
yfcc609_82,zoo,zoo
yfcc609_83,square,square
yfcc609_84,film,film
yfcc609_85,falcon,falcon
yfcc609_86,school,school
yfcc609_87,west,west
yfcc609_88,family,family
yfcc609_89,tigers,tigers
yfcc609_90,camp,camp
yfcc609_91,feeding_money_in_mountain,feeding_monkey_in_mountain
yfcc609_92,dinner,dinner
yfcc609_93,peregrine,peregrine
yfcc609_94,paris,paris
yfcc609_95,santa,santa
yfcc609_96,flying,flying
yfcc609_97,fight,fight
yfcc609_98,race,race
yfcc609_99,wind,wind
yfcc609_100,pool,pool
yfcc609_101,boat,boat
yfcc609_102,francisco,francisco
yfcc609_103,mountain,mountain
yfcc609_104,hill,hill
yfcc609_105,swimming,swimming
yfcc609_106,hotel,hotel
yfcc609_107,creek,creek
yfcc609_108,aquarium,aquarium
yfcc609_109,market,market
yfcc609_110,winter,winter
yfcc609_111,valley,valley
yfcc609_112,canyon,canyon
yfcc609_113,club,club
yfcc609_114,clouds,clouds
yfcc609_115,slide,slide
yfcc609_116,jump,jump
yfcc609_117,kids,kids
yfcc609_118,landing,landing
yfcc609_119,star,star
yfcc609_120,washington,washington
yfcc609_121,boys,boys
yfcc609_122,class,class
yfcc609_123,food,food
yfcc609_124,bus,bus
yfcc609_125,swing,swing
yfcc609_126,birds,birds
yfcc609_127,airport,airport
yfcc609_128,attack,attack
yfcc609_129,book,book
yfcc609_130,head,head
yfcc609_131,space,space
yfcc609_132,toy,toy
yfcc609_133,eruption,eruption
yfcc609_134,flight,flight
yfcc609_135,office,office
yfcc609_136,people,people
yfcc609_137,halloween,halloween
yfcc609_138,talking,talking
yfcc609_139,waves,waves
yfcc609_140,fountain,fountain
yfcc609_141,girl,girl
yfcc609_142,california,california
yfcc609_143,box,box
yfcc609_144,bear,bear
yfcc609_145,lunch,lunch
yfcc609_146,watching,watching
yfcc609_147,crossing,crossing
yfcc609_148,machine,machine
yfcc609_149,rally,rally
yfcc609_150,sun,sun
yfcc609_151,moving,moving
yfcc609_152,wall,wall
yfcc609_153,building,building
yfcc609_154,mountainous_monkey,mountainous_monkey
yfcc609_155,eplin,eplin
yfcc609_156,yard,yard
yfcc609_157,round,round
yfcc609_158,bar,bar
yfcc609_159,moon,moon
yfcc609_160,violet,violet
yfcc609_161,animation,animation
yfcc609_162,magic,magic
yfcc609_163,castle,castle
yfcc609_164,jun,jun
yfcc609_165,duke,duke
yfcc609_166,taking,taking
yfcc609_167,zoe,zoe
yfcc609_168,traffic,traffic
yfcc609_169,van,van
yfcc609_170,project,project
yfcc609_171,panorama_parking_lot,panorama_parking_lot
yfcc609_172,shot,shot
yfcc609_173,maker,maker
yfcc609_174,sky,sky
yfcc609_175,field,field
yfcc609_176,balloon,balloon
yfcc609_177,barcelona,barcelona
yfcc609_178,bath,bath
yfcc609_179,bell,bell
yfcc609_180,india,india
yfcc609_181,waterfall,waterfall
yfcc609_182,hall,hall
yfcc609_183,ferry,ferry
yfcc609_184,tarheel,tarheel
yfcc609_185,easter,easter
yfcc609_186,meet,meeting
yfcc609_187,waiting,waiting
yfcc609_188,ocean,ocean
yfcc609_189,church,church
yfcc609_190,evening,evening
yfcc609_191,youth,youth
yfcc609_192,japan,japan
yfcc609_193,friends,friends
yfcc609_194,holiday,holiday
yfcc609_195,robot,robot
yfcc609_196,scene,scene
yfcc609_197,table,table
yfcc609_198,mexico,mexico
yfcc609_199,chinese,chinese
yfcc609_200,seattle,seattle
yfcc609_201,eve,eve
yfcc609_202,launch,launch
yfcc609_203,rolling,rolling
yfcc609_204,laughing,laughing
yfcc609_205,town,town
yfcc609_206,window,window
yfcc609_207,junior,junior
yfcc609_208,visit,visit
yfcc609_209,battle,battle
yfcc609_210,afternoon,afternoon
yfcc609_211,sledding,sledding
yfcc609_212,leaving,leaving
yfcc609_213,max,max
yfcc609_214,berlin,berlin
yfcc609_215,guy,guy
yfcc609_216,phone,phone
yfcc609_217,time-lapse,time-lapse
yfcc609_218,memorial,memorial
yfcc609_219,stage,stage
yfcc609_220,steam,steam
yfcc609_221,chase,chase
yfcc609_222,coast,coast
yfcc609_223,forest,forest
yfcc609_224,sydney,sydney
yfcc609_225,thomas,thomas
yfcc609_226,crowd,crowd
yfcc609_227,learning,learning
yfcc609_228,paul,paul
yfcc609_229,sand,sand
yfcc609_230,boston,boston
yfcc609_231,football,football
yfcc609_232,intro,intro
yfcc609_233,refrigerator,refrigerator
yfcc609_234,soccer,soccer
yfcc609_235,sunrise,sunrise
yfcc609_236,canada,canada
yfcc609_237,performance,performance
yfcc609_238,piano,piano
yfcc609_239,challenge,challenge
yfcc609_240,reading,reading
yfcc609_241,truck,truck
yfcc609_242,turtle,turtle
yfcc609_243,cruise,cruise
yfcc609_244,dancers,dancers
yfcc609_245,moshi,moshi
yfcc609_246,protest,protest
yfcc609_247,vancouver,vancouver
yfcc609_248,american,american
yfcc609_249,obama,obama
yfcc609_250,skiing,skiing
yfcc609_251,speed,speed
yfcc609_252,disneyland,disneyland
yfcc609_253,xmas,xmas
yfcc609_254,celebration,celebration
yfcc609_255,elephant,elephant
yfcc609_256,jazz,jazz
yfcc609_257,adventure,adventure
yfcc609_258,farm,farm
yfcc609_259,apple,apple
yfcc609_260,china,china
yfcc609_261,event,event
yfcc609_262,beijing,beijing
yfcc609_263,cake,cake
yfcc609_264,shark,shark
yfcc609_265,ducks,ducks
yfcc609_266,downtown,downtown
yfcc609_267,isaac,isaac
yfcc609_268,breakfast,breakfast
yfcc609_269,medal_engine,metal_engine
yfcc609_270,bournemouth,bournemouth
yfcc609_271,george,george
yfcc609_272,army,army
yfcc609_273,floor,floor
yfcc609_274,deer,deer
yfcc609_275,france,france
yfcc609_276,beer,beer
yfcc609_277,toronto,toronto
yfcc609_278,lion,lion
yfcc609_279,screen,screen
yfcc609_280,skating_trick,skating_trick
yfcc609_281,windy,windy
yfcc609_282,acms,acms
yfcc609_283,squirrel,squirrel
yfcc609_284,amsterdam,amsterdam
yfcc609_285,lego,lego
yfcc609_286,metro,metro
yfcc609_287,trick_style,trick_style
yfcc609_288,guitar,guitar
yfcc609_289,heart,heart
yfcc609_290,jam,jam
yfcc609_291,power,power
yfcc609_292,sheep,sheep
yfcc609_293,village,village
yfcc609_294,circle,circle
yfcc609_295,lightning,lightning
yfcc609_296,moment,moment
yfcc609_297,bubbles,bubbles
yfcc609_298,catch,catch
yfcc609_299,climbing,climbing
yfcc609_300,coffee,coffee
yfcc609_301,half,half
yfcc609_302,karaoke,karaoke
yfcc609_303,scooby,scooby
yfcc609_304,tunnel,tunnel
yfcc609_305,wheel,wheel
yfcc609_306,dragon,dragon
yfcc609_307,helicopter,helicopter
yfcc609_308,crawling,crawling
yfcc609_309,message,message
yfcc609_310,rio,rio
yfcc609_311,canal,canal
yfcc609_312,tune_media,tune_media
yfcc609_313,roller_trick,roller_trick
yfcc609_314,call,call
yfcc609_315,palm,palm
yfcc609_316,portland,portland
yfcc609_317,chicken,chicken
yfcc609_318,earth,earth
yfcc609_319,mini,mini
yfcc609_320,spider,spider
yfcc609_321,dan,dan
yfcc609_322,horse,horse
yfcc609_323,library,library
yfcc609_324,pier,pier
yfcc609_325,temple,temple
yfcc609_326,cafe,cafe
yfcc609_327,med,med
yfcc609_328,summit,summit
yfcc609_329,track,track
yfcc609_330,door,door
yfcc609_331,graduation,graduation
yfcc609_332,oliver,oliver
yfcc609_333,surf,surf
yfcc609_334,vacation,vacation
yfcc609_335,backyard,backyard
yfcc609_336,gate,gate
yfcc609_337,rainbow,rainbow
yfcc609_338,steps,steps
yfcc609_339,thunder,thunder
yfcc609_340,und,und
yfcc609_341,burning,burning
yfcc609_342,ceremony,ceremony
yfcc609_343,hawaii,hawaii
yfcc609_344,ncfdp,ncfdp
yfcc609_345,sxsw,sxsw
yfcc609_346,texas,texas
yfcc609_347,angeles,angeles
yfcc609_348,dave,dave
yfcc609_349,science,science
yfcc609_350,court,court
yfcc609_351,county,county
yfcc609_352,fort,fort
yfcc609_353,palace,palace
yfcc609_354,plaza,plaza
yfcc609_355,adam,adam
yfcc609_356,hand,hand
yfcc609_357,het,het
